060,3051,B-3051,GERTRUD RASKSVEJ,39,,,3900,NUUK
060,2585,B-2585,GERTRUD RASKSVEJ,40,,,3900,NUUK
060,470,B-0470,GERTRUD RASKSVEJ,41,,,3900,NUUK
060,1603,B-1603,GERTRUD RASKSVEJ,42,,,3900,NUUK
060,2356,B-2356,GERTRUD RASKSVEJ,43,,,3900,NUUK
060,471,B-0471,GERTRUD RASKSVEJ,45,,,3900,NUUK
060,555,B-0555,GERTRUD RASKSVEJ,46,,,3900,NUUK
060,1584,B-1584,GERTRUD RASKSVEJ,47,A,,3900,NUUK
060,1584,B-1584,GERTRUD RASKSVEJ,47,B,,3900,NUUK
060,553,B-0553,GERTRUD RASKSVEJ,48,,,3900,NUUK
060,1489,B-1489,GERTRUD RASKSVEJ,49,,,3900,NUUK
060,1232,B-1232,GERTRUD RASKSVEJ,51,,,3900,NUUK
060,612,B-0612,GERTRUD RASKSVEJ,52,,,3900,NUUK
060,3225,B-3225,GERTRUD RASKSVEJ,53,,,3900,NUUK
060,530,B-0530,GERTRUD RASKSVEJ,54,,,3900,NUUK
060,697,B-0697,GERTRUD RASKSVEJ,56,,,3900,NUUK
060,665,B-0665,GERTRUD RASKSVEJ,62,,,3900,NUUK
060,472,B-0472,GERTRUD RASKSVEJ,64,,,3900,NUUK
060,472,B-0472,GERTRUD RASKSVEJ,64,A,,3900,NUUK
060,472,B-0472,GERTRUD RASKSVEJ,64,B,,3900,NUUK
060,1177,B-1177,GERTRUD RASKSVEJ,66,A,,3900,NUUK
060,1177,B-1177,GERTRUD RASKSVEJ,66,B,,3900,NUUK
060,473,B-0473,GERTRUD RASKSVEJ,68,A,,3900,NUUK
060,473,B-0473,GERTRUD RASKSVEJ,68,B,,3900,NUUK
060,474,B-0474,GERTRUD RASKSVEJ,70,,,3900,NUUK
060,474,B-0474,GERTRUD RASKSVEJ,70,Antifrost,,3900,NUUK
060,3951,B-3951,GERTRUD RASKVEJ,0,,,3900,NUUK
060,13920137,B-0137,GERTRUD RASKVEJ,0,,,3900,NUUK
060,569,B-0569,GERTRUD RASKVEJ,13,BYGGE,,3900,NUUK
060,3685,B-3685,GERTRUD RASKVEJ,20,,,3900,NUUK
060,3810,B-3810,GERTRUD RASKVEJ,26,,,3900,NUUK
060,68T1,B-68T1,Gertrud Raskvej N68-T1,0,,,3900,NUUK
060,68T2,B-68T2,Gertrud Raskvej N68-T2,0,,,3900,NUUK
060,6030,B-6030,H J RINKSVEJ,11,,,3900,NUUK
060,N-17A,B--17A,H.J RINKSVEJ,0,Netstation,,3900,NUUK
060,796,B-0796,H.J. RINKSVEJ,0,001,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,0,,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,0,INT,,3900,NUUK
060,796,B-0796,H.J. RINKSVEJ,1,,,3900,NUUK
060,614,B-0614,H.J. RINKSVEJ,3,,,3900,NUUK
060,797,B-0797,H.J. RINKSVEJ,5,,,3900,NUUK
060,3662,B-3662,H.J. RINKSVEJ,7,,,3900,NUUK
060,775,B-0775,H.J. RINKSVEJ,8,,,3900,NUUK
060,617,B-0617,H.J. RINKSVEJ,9,,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,001,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,002,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,003,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,004,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,005,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,101,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,102,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,103,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,104,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,105,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,106,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,107,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,108,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,109,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,110,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,111,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,112,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,113,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,201,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,202,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,203,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,204,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,205,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,206,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,207,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,208,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,209,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,210,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,211,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,212,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,213,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,301,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,302,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,303,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,304,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,305,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,306,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,307,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,308,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,309,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,310,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,311,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,312,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,313,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,EJD,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,GAD,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,KVT,,3900,NUUK
060,1433,B-1433,H.J. RINKSVEJ,10,W,,3900,NUUK
060,426,B-0426,H.J. RINKSVEJ,11,,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,001,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,002,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,003,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,004,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,005,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,006,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,007,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,101,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,102,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,103,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,104,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,105,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,106,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,107,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,108,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,109,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,110,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,111,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,112,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,113,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,201,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,202,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,203,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,204,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,205,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,206,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,207,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,208,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,209,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,210,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,211,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,212,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,213,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,301,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,302,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,303,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,304,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,305,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,306,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,307,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,308,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,309,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,310,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,311,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,312,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,313,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,EJD,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,KVT,,3900,NUUK
060,1434,B-1434,H.J. RINKSVEJ,12,W,,3900,NUUK
060,1798,B-1798,H.J. RINKSVEJ,13,,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,001,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,002,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,003,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,004,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,005,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,006,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,101,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,102,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,103,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,104,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,105,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,106,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,107,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,108,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,109,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,110,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,111,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,112,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,113,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,201,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,202,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,203,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,204,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,205,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,206,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,207,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,208,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,209,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,210,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,211,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,212,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,213,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,301,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,302,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,303,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,304,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,305,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,306,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,307,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,308,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,309,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,310,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,311,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,312,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,313,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,EJD,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,KVT,,3900,NUUK
060,1476,B-1476,H.J. RINKSVEJ,14,W,,3900,NUUK
060,1776,B-1776,H.J. RINKSVEJ,15,,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,001,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,002,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,003,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,004,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,005,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,006,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,008,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,101,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,102,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,103,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,104,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,105,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,106,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,107,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,108,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,109,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,110,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,111,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,112,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,113,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,201,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,202,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,203,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,204,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,205,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,206,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,207,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,208,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,209,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,210,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,211,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,212,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,213,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,301,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,302,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,303,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,304,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,305,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,306,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,307,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,308,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,309,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,310,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,311,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,312,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,313,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,EJD,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,KVT,,3900,NUUK
060,1477,B-1477,H.J. RINKSVEJ,16,W,,3900,NUUK
060,1083,B-1083,H.J. RINKSVEJ,17,,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,001,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,002,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,003,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,004,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,006,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,05A,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,05B,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,101,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,102,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,103,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,104,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,105,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,106,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,107,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,108,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,109,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,110,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,111,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,112,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,113,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,201,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,202,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,203,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,204,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,205,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,206,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,207,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,208,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,209,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,210,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,211,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,212,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,213,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,301,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,302,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,303,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,304,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,305,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,306,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,307,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,308,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,309,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,310,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,311,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,312,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,313,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,EJD,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,KVT,,3900,NUUK
060,1478,B-1478,H.J. RINKSVEJ,18,W,,3900,NUUK
060,249,B-0249,H.J. RINKSVEJ,19,,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,001,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,002,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,003,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,005A,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,005B,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,006,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,101,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,102,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,103,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,104,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,105,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,106,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,107,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,108,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,109,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,110,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,111,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,112,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,113,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,201,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,202,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,203,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,204,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,205,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,206,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,207,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,208,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,209,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,210,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,211,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,212,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,213,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,301,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,302,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,303,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,304,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,305,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,306,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,307,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,308,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,309,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,310,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,311,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,312,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,313,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,EJD,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,KVT,,3900,NUUK
060,1479,B-1479,H.J. RINKSVEJ,20,W,,3900,NUUK
060,541,B-0541,H.J. RINKSVEJ,21,,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,001,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,002,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,003,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,004,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,005,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,006,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,101,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,102,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,103,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,104,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,105,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,106,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,107,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,108,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,109,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,110,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,111,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,112,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,113,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,201,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,202,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,203,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,204,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,205,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,206,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,207,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,208,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,209,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,210,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,211,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,212,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,213,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,301,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,302,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,303,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,304,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,305,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,306,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,307,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,308,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,309,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,310,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,311,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,312,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,313,,3900,NUUK
060,1541,B-1541,H.J. RINKSVEJ,22,EJD,,3900,NUUK
